PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,Toluene,AQI,year,month,day,weekday,dayofyear,Date,City
19.948473141094325,45.45,6.79,7.87,11.504794143563231,13.80508476990667,0.7768741713538442,13.35,3.3731771621909274,67.10965647855483,2017.0,8.0,9.0,2.0,221.0,2017-08-09,Jorapokhar
17.25,60.12,2.01,11.93,7.88,28.7,0.57,13.36,0.58,63.0,2020.0,4.0,25.0,5.0,116.0,2020-04-25,Chandigarh
156.38,218.98,38.44,76.42499999999998,40.77,52.56,0.33,17.55,2.67,278.0,2017.0,3.0,27.0,0.0,86.0,2017-03-27,Delhi
65.6221986228135,132.66644486529435,14.875295007253941,27.856363316880902,29.19957269369661,23.906743641671937,1.1186407676151053,11.293580787101632,5.786248217981779,166.3168593730934,2017.0,7.0,28.0,4.0,209.0,2017-07-28,Jorapokhar
81.34,185.04,41.43,76.42499999999998,81.08874999999999,30.890122883364484,2.57,27.19,14.881979848414858,188.0,2018.0,12.0,31.0,0.0,365.0,2018-12-31,Mumbai
77.65,160.44,6.41,53.96,33.53,22.57,0.95,10.51,11.99,160.0,2018.0,1.0,9.0,1.0,9.0,2018-01-09,Hyderabad
50.339761331245725,103.78875837234864,13.990226910918784,25.6446221501119,28.209306859715753,19.213519759104656,0.9820315392767179,11.18019060940378,6.831971192042033,129.82596382850716,2019.0,11.0,5.0,1.0,309.0,2019-11-05,Shillong
74.94,148.17,18.07,68.63,50.51,20.76,1.4,16.67,21.975,164.0,2017.0,12.0,21.0,3.0,355.0,2017-12-21,Hyderabad
121.18,185.90865934151566,2.71,7.2,9.91,23.77593999313899,1.03,9.05,0.75,163.0,2016.0,7.0,4.0,0.0,186.0,2016-07-04,Hyderabad
158.245,251.38255871047693,41.43,24.45,81.08874999999999,37.028510798330444,2.26,5.73,3.34,259.0,2015.0,10.0,18.0,6.0,291.0,2015-10-18,Patna
54.28,136.77286389638243,18.46,24.85,17.05,23.82,2.86,18.14,6.6858777510854,201.0,2015.0,5.0,8.0,4.0,128.0,2015-05-08,Chennai
91.15,180.05,15.6,23.05,32.29,62.17999999999999,0.05,7.63,2.536447290321803,140.0,2020.0,2.0,22.0,5.0,53.0,2020-02-22,Brajrajnagar
35.152253727464185,73.52544475004174,1.356840219215567,8.40436635272124,0.0,16.667690801029266,0.0,7.06892875999506,0.0,72.34313464958359,2017.0,5.0,11.0,3.0,131.0,2017-05-11,Visakhapatnam
96.84,199.1869580866346,11.42,29.18,21.25,19.02587755063678,1.43,29.545,16.48,244.0,2019.0,3.0,11.0,0.0,70.0,2019-03-11,Patna
53.03,107.74,4.65,22.34,15.67,10.4,0.61,7.09,5.47,130.0,2018.0,12.0,16.0,6.0,350.0,2018-12-16,Visakhapatnam
44.5,79.63887594844687,6.76,15.31,15.32332010642699,19.563991304554065,1.18,4.38,2.58,70.0,2017.0,6.0,28.0,2.0,179.0,2017-06-28,Lucknow
45.39,74.14,10.2,17.14,22.27,33.16,2.86,8.8,4.83,188.0,2015.0,3.0,16.0,0.0,75.0,2015-03-16,Delhi
34.64567352570704,72.7223195661038,1.3288857086641155,8.367839397122907,0.0,16.60264681237163,0.0,7.033261922041902,0.0,70.71509774020706,2017.0,5.0,9.0,1.0,129.0,2017-05-09,Visakhapatnam
48.85,112.26,10.0,39.23,36.32,15.4,0.93,7.29,4.35,113.0,2019.0,3.0,26.0,1.0,85.0,2019-03-26,Bengaluru
54.9,62.7,2.96,0.13,3.69,25.48,0.42,6.8,0.92,89.0,2020.0,3.0,26.0,3.0,86.0,2020-03-26,Aizawl
26.59,49.0,0.96,2.67,1.03,2.77,0.21,9.14,0.06,47.0,2020.0,5.0,19.0,1.0,140.0,2020-05-19,Shillong
99.12,179.56815436643092,41.43,27.6,79.26,33.96922382637763,1.63,4.48,2.04,222.0,2015.0,10.0,5.0,0.0,278.0,2015-10-05,Patna
39.89,81.36257114290743,9.23,17.85,12.92,18.18,0.82,6.34,1.14,75.0,2018.0,3.0,31.0,5.0,90.0,2018-03-31,Chennai
158.245,289.98,41.43,76.42499999999998,81.08874999999999,58.75,1.94,23.95,21.975,398.5,2016.0,10.0,27.0,3.0,301.0,2016-10-27,Delhi
31.39,59.21,9.96,32.41,33.03,43.87,0.73,12.69,3.27,64.0,2019.0,9.0,2.0,0.0,245.0,2019-09-02,Jaipur
60.88,51.27,5.15,30.64,24.22,25.86,0.53,5.16,5.42,140.0,2015.0,9.0,11.0,4.0,254.0,2015-09-11,Hyderabad
83.13,160.92674665331378,6.93,28.71,33.72,23.250875602721862,2.86,29.545,0.0,209.0,2015.0,1.0,29.0,3.0,29.0,2015-01-29,Ahmedabad
33.08,49.17,5.5,11.08,16.35,39.86,0.77,16.07,0.0,75.0,2020.0,2.0,28.0,4.0,59.0,2020-02-28,Chennai
80.21412138971843,157.27293579068396,17.39559226608155,32.38649516852138,32.80543542030796,28.076258287545443,1.3180249650649942,11.3440961211669,6.531855802494874,209.05160590593914,2015.0,12.0,22.0,1.0,356.0,2015-12-22,Ahmedabad
48.49,120.47,21.53,14.2,29.758037830663625,27.85,0.0,9.84,2.95,108.0,2017.0,6.0,4.0,6.0,155.0,2017-06-04,Amritsar
27.44,44.62,9.18,24.38,8.05,12.84,0.11,7.14,0.91,76.0,2017.0,3.0,16.0,3.0,75.0,2017-03-16,Hyderabad
49.42,116.32,6.06,39.03,37.78,41.76,0.91,13.27,4.33,115.0,2020.0,3.0,3.0,1.0,63.0,2020-03-03,Jaipur
58.79,103.68,5.19,10.88,14.16,17.41,0.54,5.19,0.46,70.0,2020.0,7.0,1.0,2.0,183.0,2020-07-01,Jaipur
38.85,71.26062973785247,6.04,12.47,13.695258073341165,18.81600094705459,1.3,3.04,2.68,66.0,2017.0,6.0,27.0,1.0,178.0,2017-06-27,Lucknow
30.34,79.46,12.1,34.78,35.58,24.82,0.95,6.95,3.12,90.0,2018.0,9.0,11.0,1.0,254.0,2018-09-11,Bengaluru
36.21929606390637,78.92,8.03,7.63,15.443565227408953,6.59,2.46,12.82,5.358263062778747,130.0,2019.0,5.0,19.0,6.0,139.0,2019-05-19,Jorapokhar
59.95,182.15,31.6,29.53,59.14,16.11,0.0,5.17,1.97,145.0,2018.0,10.0,22.0,0.0,295.0,2018-10-22,Amritsar
38.13,117.36,4.44,51.56,15.38,25.27,0.13,8.43,1.24,115.0,2017.0,5.0,22.0,0.0,142.0,2017-05-22,Hyderabad
47.34,110.12,6.96,17.61,22.24,11.86,0.68,11.22,3.37,96.0,2019.0,7.0,15.0,0.0,196.0,2019-07-15,Jaipur
52.07,153.43,5.09,11.54,16.38,8.867536403788563,0.6,29.545,5.97,117.0,2019.0,8.0,21.0,2.0,233.0,2019-08-21,Gurugram
52.02,110.69,4.62,18.72,23.32,8.51,2.86,12.99,5.6953846840740425,119.0,2018.0,5.0,13.0,6.0,133.0,2018-05-13,Brajrajnagar
96.65,181.2643566199024,4.67,15.9,20.53,21.695469764334348,2.86,29.545,0.0,240.0,2015.0,5.0,1.0,4.0,121.0,2015-05-01,Ahmedabad
22.36,43.09,6.22,8.51,14.74,5.69,2.57,12.18,4.747324454076079,108.0,2018.0,6.0,27.0,2.0,178.0,2018-06-27,Brajrajnagar
65.23,152.2,41.43,41.32,81.08874999999999,20.89656152373618,2.14,28.32,10.17824371670531,112.0,2018.0,11.0,6.0,1.0,310.0,2018-11-06,Mumbai
21.11,56.44,20.04,18.16,27.64,22.46,0.88,7.5,3.99,66.0,2018.0,7.0,9.0,0.0,190.0,2018-07-09,Bengaluru
92.63,186.93661327682003,12.48,41.29,15.48,30.966510067016316,0.39,8.51,0.0,250.0,2019.0,6.0,2.0,6.0,153.0,2019-06-02,Gurugram
81.0870904732425,159.36175389036703,17.39277686381375,32.41574400394188,32.848967111506,28.282331897221866,1.3271948380016199,11.462887466416873,6.435162648236542,211.38688037338943,2015.0,11.0,25.0,2.0,329.0,2015-11-25,Ahmedabad
57.32,107.54,10.18,34.98,25.44,29.87,1.45,2.88,0.5,115.0,2016.0,2.0,21.0,6.0,52.0,2016-02-21,Bengaluru
54.29,100.05,19.14,36.5,55.61,30.4,0.84,12.35,21.975,201.0,2020.0,1.0,3.0,4.0,3.0,2020-01-03,Kolkata
28.31,98.01,9.45,24.83,20.98,18.71,0.54,6.69,0.12,85.0,2018.0,7.0,30.0,0.0,211.0,2018-07-30,Amaravati
26.73,59.26219751578833,3.42,26.31,13.73,19.35435817119992,0.86,5.76,1.19,60.0,2018.0,5.0,13.0,6.0,133.0,2018-05-13,Bengaluru
96.45,159.1,17.23,71.77,52.18,17.22,0.91,16.0,0.11,242.0,2019.0,1.0,20.0,6.0,20.0,2019-01-20,Amaravati
39.85,86.22,2.74,30.66,18.35,11.79,0.52,6.84,2.33,94.0,2018.0,4.0,28.0,5.0,118.0,2018-04-28,Hyderabad
109.36,271.94,41.43,68.76,52.75,33.57,0.86,29.545,13.35,243.0,2017.0,4.0,28.0,4.0,118.0,2017-04-28,Delhi
46.19,112.81670662700822,41.43,76.42499999999998,66.99,27.224533782176422,2.61,29.545,11.83,87.0,2019.0,9.0,2.0,0.0,245.0,2019-09-02,Patna
158.245,272.34,33.0,76.42499999999998,81.08874999999999,50.14,1.3,13.68,8.16,351.0,2016.0,10.0,4.0,1.0,278.0,2016-10-04,Delhi
11.0,34.5,8.79,9.39,19.093555231137998,6.31,2.04,3.69,4.468478427266632,113.0,2019.0,8.0,29.0,3.0,241.0,2019-08-29,Jorapokhar
19.65,66.91,4.85,22.46,2.32,40.27,0.55,3.66,4.16,77.0,2016.0,8.0,27.0,5.0,240.0,2016-08-27,Bengaluru
32.01,57.82,4.81,31.86,0.0,30.32,0.23,3.67,1.22,69.0,2017.0,5.0,9.0,1.0,129.0,2017-05-09,Bengaluru
59.66,203.392202441966,41.43,76.42499999999998,77.3,34.64112799858049,2.86,26.01,21.975,398.5,2018.0,4.0,24.0,1.0,114.0,2018-04-24,Ahmedabad
54.23,96.1425681369492,8.5,25.9,22.65,20.837480409807085,0.68,6.91,3.606782922746447,83.0,2018.0,7.0,16.0,0.0,197.0,2018-07-16,Gurugram
73.06,145.24133938595605,11.02,29.43,17.44,28.03,1.32,7.02,3.08,189.0,2019.0,5.0,23.0,3.0,143.0,2019-05-23,Lucknow
87.25,153.2233961391912,1.81,20.91,12.627022475587637,24.292939388046307,0.93,4.76,4.47,189.0,2017.0,9.0,25.0,0.0,268.0,2017-09-25,Gurugram
119.16,250.09,17.85,76.42499999999998,61.1,13.93,1.2,14.7,7.46,307.0,2019.0,1.0,7.0,0.0,7.0,2019-01-07,Visakhapatnam
82.91,116.95,14.58,20.7,28.592625871030123,28.86,0.0,8.74,2.8577870930525933,170.0,2017.0,4.0,18.0,1.0,108.0,2017-04-18,Amritsar
94.1,229.84139354053877,22.14,36.53,57.49,26.736473583149518,2.86,29.545,21.975,398.5,2015.0,3.0,20.0,4.0,79.0,2015-03-20,Ahmedabad
91.98,178.14165749831704,7.76,25.98,19.78,21.82,1.15,7.77,21.975,219.0,2019.0,5.0,10.0,4.0,130.0,2019-05-10,Lucknow
28.49,99.19,12.1,33.71,27.76,15.54,0.52,14.09,10.13,70.0,2018.0,7.0,16.0,0.0,197.0,2018-07-16,Visakhapatnam
17.5,33.56,0.96,3.44,2.03,1.41,0.88,1.0,2.0849761798681357,56.0,2019.0,9.0,20.0,4.0,263.0,2019-09-20,Thiruvananthapuram
38.04,75.2082217151476,1.65,30.89,15.714081963501712,22.786972066653107,0.93,3.32,0.0,89.88769303720801,2017.0,7.0,31.0,0.0,212.0,2017-07-31,Gurugram
64.44,113.83,11.55,61.25,38.44,10.06,1.45,17.52,11.32,120.0,2016.0,11.0,19.0,5.0,324.0,2016-11-19,Visakhapatnam
41.69,75.82467279158595,10.76,24.76,19.2,61.41,0.85,5.64,7.55,63.0,2018.0,7.0,27.0,4.0,208.0,2018-07-27,Chennai
98.87,134.53,8.71,23.62,19.62,19.45,1.29,10.76,5.897946956443434,215.0,2020.0,2.0,10.0,0.0,41.0,2020-02-10,Thiruvananthapuram
51.414407028473676,106.47139550002771,13.99470166221783,25.678203425357992,28.236279641774217,19.432450144579207,0.9862718054703472,11.28875704429845,6.718443538803513,131.84408140381038,2019.0,10.0,7.0,0.0,280.0,2019-10-07,Talcher
18.635579351168516,43.99804262587577,0.584861651774327,5.284840956730591,0.0,11.6575884072588,0.0,7.413141770983202,0.0,33.98950272428647,2020.0,4.0,16.0,3.0,107.0,2020-04-16,Shillong
49.6,118.54195965951999,5.21,24.74,9.56,12.927280073184875,1.36,29.545,11.416715694315144,160.26335249010208,2019.0,10.0,7.0,0.0,280.0,2019-10-07,Patna
44.57785468935228,92.75365338186384,9.575413248016256,17.536433724031212,19.50166401797196,19.817846531698024,0.0,8.433150192312837,0.0,93.77345050420809,2018.0,1.0,29.0,0.0,29.0,2018-01-29,Mumbai
18.17,74.52,41.43,19.35,42.41,7.15,0.74,2.8,3.41,100.0,2020.0,6.0,8.0,0.0,160.0,2020-06-08,Patna
158.245,209.40101668750162,3.69,31.37,8.55,31.43902622302062,1.26,5.03,-1.1639210275625373,75.0,2016.0,6.0,28.0,1.0,180.0,2016-06-28,Lucknow
80.40393554855133,177.37,12.15,11.85,16.166460966773684,6.93,0.39,29.545,9.888194148612683,209.75608523218852,2017.0,12.0,20.0,2.0,354.0,2017-12-20,Jorapokhar
22.19,46.72,11.37,16.14,15.42,10.82,0.53,1.06,0.8360163468518067,55.0,2016.0,7.0,29.0,4.0,211.0,2016-07-29,Bengaluru
63.35,97.66,8.24,24.35,2.17,14.58,0.06,5.02,0.89,111.0,2017.0,10.0,24.0,1.0,297.0,2017-10-24,Hyderabad
105.32,224.36,9.92,14.9,14.66,19.07,0.67,15.69,8.837201446278982,298.0,2020.0,3.0,28.0,5.0,88.0,2020-03-28,Guwahati
34.12,69.87,2.43,9.69,11.07,11.13,0.77,6.8,0.46,82.0,2020.0,4.0,3.0,4.0,94.0,2020-04-03,Bengaluru
36.25,71.93669724727624,12.64,21.23,21.39,40.43,1.12,4.52,7.95,76.0,2019.0,10.0,3.0,3.0,276.0,2019-10-03,Lucknow
62.15,94.91,41.43,76.42499999999998,81.08874999999999,34.40651813622094,2.86,29.545,21.975,398.5,2019.0,11.0,18.0,0.0,322.0,2019-11-18,Ahmedabad
114.33,200.21,23.74,25.85,43.45,53.25,2.82,15.05,6.810096362198578,297.0,2019.0,1.0,4.0,4.0,4.0,2019-01-04,Brajrajnagar
45.70648596742087,96.7025318164608,8.793048298648822,19.104926580774077,17.22,18.94611579787761,0.0,9.71926198928054,3.789618867936383,103.85715739904936,2018.0,4.0,20.0,4.0,110.0,2018-04-20,Gurugram
73.61,183.61,20.67,55.72,66.46,53.65,1.2,11.0,9.77,176.0,2019.0,11.0,23.0,5.0,327.0,2019-11-23,Jaipur
23.35,28.86,8.65,20.58,16.36,19.72750628655581,0.96,4.39,0.94,60.0,2018.0,6.0,4.0,0.0,155.0,2018-06-04,Bengaluru
26.93,74.38,2.76,17.05,10.37,7.064491722835328,0.46,29.545,18.54,128.0,2020.0,4.0,30.0,3.0,121.0,2020-04-30,Ahmedabad
34.09338580639507,70.99191032830936,1.356659930499927,8.31531731213829,0.0,16.459059032948062,0.0,7.006891797502249,0.0,69.3749995668777,2017.0,5.0,31.0,2.0,151.0,2017-05-31,Visakhapatnam
59.54,107.42,3.06,22.1,14.21,11.91,1.02,8.98,5.55,84.0,2020.0,1.0,22.0,2.0,22.0,2020-01-22,Visakhapatnam
47.8,120.65,25.54,30.31,47.15,21.91,1.16,11.04,10.23,128.0,2018.0,10.0,1.0,0.0,274.0,2018-10-01,Jaipur
117.04,226.51302216120007,11.68,26.93,14.25,24.472287115328754,1.57,29.545,3.42,282.0,2018.0,4.0,15.0,6.0,105.0,2018-04-15,Patna
35.95,53.61,3.62,10.89,14.5,7.48,2.56,12.32,4.593574275664196,109.0,2018.0,6.0,22.0,4.0,173.0,2018-06-22,Brajrajnagar
103.71,254.28273411182977,34.72,76.42499999999998,45.91,36.0030909274808,2.86,29.545,21.26,398.5,2018.0,10.0,24.0,2.0,297.0,2018-10-24,Ahmedabad
84.42,134.81,19.94,43.9,61.04,40.96,1.07,26.24,8.24,230.0,2016.0,3.0,8.0,1.0,68.0,2016-03-08,Delhi
37.28,80.6,14.33,43.15,44.32,15.5,0.81,9.86,5.21,80.0,2018.0,12.0,15.0,5.0,349.0,2018-12-15,Jaipur
60.88,136.90314656591477,15.66,14.19,4.66,28.173605066241635,2.86,3.67,0.22,220.0,2015.0,10.0,3.0,5.0,276.0,2015-10-03,Lucknow
36.68,93.0,7.58,9.43,11.19,2.84,0.7,9.77,19.49,112.0,2019.0,8.0,21.0,2.0,233.0,2019-08-21,Visakhapatnam
84.18,185.76,9.35,25.52,34.87,9.49,2.86,14.55,7.593701311490463,195.0,2018.0,3.0,19.0,0.0,78.0,2018-03-19,Brajrajnagar
90.41,203.39,13.39,39.62,34.81,33.94,1.14,11.36,21.975,265.0,2019.0,10.0,18.0,4.0,291.0,2019-10-18,Delhi
52.14,104.81,32.85,21.54,48.73343870707595,11.62,0.0,3.64,0.99,99.0,2017.0,7.0,19.0,2.0,200.0,2017-07-19,Amritsar
100.8,186.44723601824376,11.48,11.85,12.58,62.17999999999999,0.76,10.14,3.03,234.0,2018.0,3.0,1.0,3.0,60.0,2018-03-01,Chennai
50.94816957761862,94.29647686034514,3.36,8.13,8.86,20.7025086278461,1.45,3.72,1.7349611553653403,124.45882273745428,2015.0,12.0,1.0,1.0,335.0,2015-12-01,Gurugram
28.58,44.21,11.63,33.12,44.76,1.87,2.15,11.31,0.0,108.0,2019.0,10.0,16.0,2.0,289.0,2019-10-16,Coimbatore
24.160545981363754,58.17565466824749,8.505287349535559,17.031435475705962,19.075668291626698,14.44599957843434,0.643463144230699,9.649865883783036,4.005564440424791,56.0,2020.0,3.0,29.0,6.0,89.0,2020-03-29,Ernakulam
112.08,171.65,28.47,76.42499999999998,81.08874999999999,34.299311796747816,2.86,29.545,21.975,398.5,2019.0,11.0,6.0,2.0,310.0,2019-11-06,Ahmedabad
65.76,127.82,16.87,37.46,54.33,15.52,0.82,10.47,8.71362877605111,159.0,2019.0,12.0,31.0,1.0,365.0,2019-12-31,Mumbai
133.66,225.68128880931317,11.96,21.0,32.97,31.345091133270216,1.33,6.62,0.41,284.0,2016.0,10.0,14.0,4.0,288.0,2016-10-14,Patna
158.245,266.97,41.43,76.42499999999998,63.27,49.95,0.91,22.7,8.37,398.5,2016.0,11.0,14.0,0.0,319.0,2016-11-14,Delhi
158.245,289.98,41.43,58.08,81.08874999999999,50.27,1.93,16.14,21.975,338.0,2018.0,12.0,17.0,0.0,351.0,2018-12-17,Delhi
13.9,36.24,1.5,5.16,3.81,7.31,0.603721616833093,13.56,0.36,39.0,2020.0,5.0,12.0,1.0,133.0,2020-05-12,Amaravati
37.55,76.54,8.15,36.51,24.24,42.34,1.35,5.74,0.3,115.0,2018.0,1.0,12.0,4.0,12.0,2018-01-12,Bengaluru
87.73457686783125,201.06796098230348,34.64,37.55,10.49,4.01,2.86,10.57,6.063820138180404,236.30421224835754,2015.0,1.0,23.0,4.0,23.0,2015-01-23,Chennai
49.67,63.92,0.32,30.89,31.23,18.646633679932847,0.96,11.06,0.0,81.0,2020.0,2.0,24.0,0.0,55.0,2020-02-24,Coimbatore
59.73362178401864,121.49427182373893,14.764989763710245,27.275084974935453,29.323718202794225,21.86115401584084,1.0774102556637906,11.423628340299842,6.477852794321848,153.60245424586537,2018.0,9.0,16.0,6.0,259.0,2018-09-16,Brajrajnagar
84.23959622582005,159.20061320867967,27.64001200723461,40.045877857699224,57.92,32.48278893515203,0.0,8.864747941471478,0.0,184.5624230837957,2015.0,8.0,31.0,0.0,243.0,2015-08-31,Mumbai
24.29,50.03,18.49,26.97,29.38,21.683410127370053,1.07,2.9,5.98,115.0,2020.0,3.0,1.0,6.0,61.0,2020-03-01,Gurugram
16.97,15.69,3.07,10.57,12.6,13.92,0.83,2.6,1.06,61.0,2015.0,11.0,22.0,6.0,326.0,2015-11-22,Bengaluru
138.17,255.08852631887294,9.74,53.53,4.22,41.562604154997416,1.59,4.57,1.62,308.0,2016.0,4.0,18.0,0.0,109.0,2016-04-18,Lucknow
158.245,285.0435146650075,41.43,42.01,81.08874999999999,44.07948086200554,2.86,6.64,1.32,398.5,2015.0,12.0,19.0,5.0,353.0,2015-12-19,Patna
41.33,90.14054737564288,5.93,6.23,8.82,20.647769848928874,0.0,5.91,0.04,120.0,2017.0,6.0,4.0,6.0,155.0,2017-06-04,Chennai
54.79315896010151,102.73418911329509,12.132485837790023,21.39129995363021,22.58590553867907,25.112341152546833,0.0,6.8999434677978115,0.0,116.58158560291304,2016.0,12.0,25.0,6.0,360.0,2016-12-25,Chennai
100.19541024744775,191.72181490231492,34.4121882293435,48.47262266684538,73.5,36.9483484538805,0.0,10.238585190877188,0.0,223.5490174767565,2015.0,4.0,3.0,4.0,93.0,2015-04-03,Mumbai
19.88,42.48,5.45,5.59,14.95,2.11,0.49,12.72,4.228160419771598,48.0,2019.0,9.0,15.0,6.0,258.0,2019-09-15,Guwahati
73.08097156004048,148.50248387250213,14.831405544159592,28.39142135919178,28.955687161826063,26.385433396985036,1.1709182661839401,11.367299620172957,4.886548527569062,182.78231644453172,2016.0,3.0,22.0,1.0,82.0,2016-03-22,Gurugram
70.64,135.69547386345357,6.67,20.05,18.36,53.13,1.6,10.03,5.47,178.0,2015.0,5.0,15.0,4.0,135.0,2015-05-15,Chennai
74.77436925305602,152.8597569920289,14.775360946444968,28.414164576647863,28.97279557146362,26.806300157631995,1.18686583157726,11.594518991687437,4.686833008880285,187.16023661321196,2016.0,1.0,20.0,2.0,20.0,2016-01-20,Gurugram
158.245,263.73,41.43,76.42499999999998,81.08874999999999,41.99,1.98,21.63,11.29,338.0,2016.0,2.0,28.0,6.0,59.0,2016-02-28,Delhi
42.07,77.33,6.85,9.44,16.31,4.27,0.0,12.46,3.7098750026241305,77.0,2018.0,7.0,28.0,5.0,209.0,2018-07-28,Brajrajnagar
32.42,54.31,0.59,41.26,41.84,19.6837414204972,0.58,8.32,0.0,74.47747205039741,2020.0,3.0,6.0,4.0,66.0,2020-03-06,Coimbatore
55.75,123.68,23.33,41.0,53.35,24.69,1.2,9.29,12.12,139.0,2018.0,10.0,25.0,3.0,298.0,2018-10-25,Jaipur
158.245,280.32895287532074,10.47,38.27,30.65658723513252,32.49823281617296,2.28,9.39,21.975,335.0,2017.0,3.0,28.0,1.0,87.0,2017-03-28,Lucknow
29.11,73.74570315054234,5.56,7.91,11.45,62.17999999999999,1.81,5.28,21.975,126.0,2015.0,11.0,22.0,6.0,326.0,2015-11-22,Chennai
46.98350899868261,91.38847312879147,10.616652397830435,18.699956116015755,20.439880070548497,20.725802064550408,0.0,7.359169318479189,0.0,99.06620441640553,2017.0,9.0,22.0,4.0,265.0,2017-09-22,Mumbai
40.81,78.56692587713701,6.5,29.77,14.91,14.21,2.57,3.46,1.96,71.0,2015.0,5.0,10.0,6.0,130.0,2015-05-10,Bengaluru
58.22,144.7,8.83,25.71,22.96,28.76,0.93,17.38,13.12,134.0,2020.0,4.0,14.0,1.0,105.0,2020-04-14,Delhi
57.48071695164317,117.7559214990165,14.272841647466626,26.57156654772757,28.446034529889175,21.503119513816728,1.0400190927002264,11.17498537419965,6.262481026073829,146.2864130086682,2018.0,9.0,3.0,0.0,246.0,2018-09-03,Brajrajnagar
111.2,182.96,23.49,28.05,47.47,62.17999999999999,2.86,15.69,6.11331446280542,269.0,2019.0,1.0,5.0,5.0,5.0,2019-01-05,Brajrajnagar
40.19,76.31772822546736,6.86,16.5,23.27,37.39,0.9,4.61,1.0,99.0,2019.0,7.0,15.0,0.0,196.0,2019-07-15,Chennai
20.07,34.46,2.75,23.78,14.39,13.84,0.36,6.35,5.46,56.0,2018.0,6.0,23.0,5.0,174.0,2018-06-23,Hyderabad
22.38,35.06,1.93,8.94,6.32,4.36,1.12,4.25,2.512613685152701,65.0,2017.0,11.0,2.0,3.0,306.0,2017-11-02,Thiruvananthapuram
49.132746365897184,101.33575457246184,13.688822080033978,25.09685379436553,27.638828865108053,19.020162081617173,0.9628369582485035,11.089191096965124,6.535875814502674,125.89845802566651,2019.0,10.0,28.0,0.0,301.0,2019-10-28,Brajrajnagar
20.12,42.08,4.32,14.78,11.37,14.0,0.52,15.01,1.08,47.0,2020.0,2.0,6.0,3.0,37.0,2020-02-06,Amaravati
20.17,56.04,8.98,14.53,22.91,30.11,1.03,4.18,0.0,80.0,2020.0,6.0,14.0,6.0,166.0,2020-06-14,Chennai
49.99,83.88825447305135,8.43,17.96,26.1,37.01,0.85,3.36,0.54,84.0,2019.0,7.0,4.0,3.0,185.0,2019-07-04,Chennai
38.35,75.82774936065812,5.68,10.3,8.15,20.70150967795371,0.0,4.55,0.03,74.0,2017.0,6.0,18.0,6.0,169.0,2017-06-18,Chennai
19.31,54.27,41.43,22.42,54.62,3.95,0.42,4.98,5.33,105.0,2020.0,5.0,21.0,3.0,142.0,2020-05-21,Patna
27.08,139.89,23.86,10.12,30.240872051530687,9.41,1.45,25.22,9.990678047172537,172.0,2020.0,5.0,5.0,1.0,126.0,2020-05-05,Jorapokhar
49.92,145.62,10.75,34.58,40.83,19.53,0.86,11.31,1.7,140.0,2018.0,3.0,28.0,2.0,87.0,2018-03-28,Jaipur
56.57,96.89270495075311,5.7,8.03,4.3,20.35450369861178,1.38,7.67,0.24,82.0,2015.0,8.0,24.0,0.0,236.0,2015-08-24,Lucknow
33.82,41.03,7.09,0.36,9.73,28.41,0.48,4.63,0.0,70.0,2020.0,3.0,15.0,6.0,75.0,2020-03-15,Aizawl
75.17,141.54171406038063,6.9,15.87,8.44,15.592708317115466,1.0,29.545,2.52,130.0,2018.0,4.0,6.0,4.0,96.0,2018-04-06,Patna
41.44,88.52,9.88,28.25,31.68,14.07,0.88,6.36,3.76,88.0,2018.0,10.0,15.0,0.0,288.0,2018-10-15,Bengaluru
72.50711729352325,146.92488518888172,16.478389885627266,30.49997521799139,32.20900455260062,25.18361475916413,1.2595459380073875,12.237580285316199,6.826994928081149,192.74697911437488,2017.0,8.0,5.0,5.0,217.0,2017-08-05,Ahmedabad
80.1107812425203,157.7237295908185,24.469416038232815,36.46921076990827,52.01,30.770033942196733,0.0,9.733147422407683,0.0,176.53918092231197,2016.0,1.0,4.0,0.0,4.0,2016-01-04,Mumbai
106.25,171.56,2.74,43.09,21.78,19.66,0.13,15.45,3.13,228.0,2017.0,12.0,19.0,1.0,353.0,2017-12-19,Amaravati
42.11,80.83083279413677,5.87,11.83,8.88,21.242626987251924,0.0,4.45,0.1,82.0,2017.0,8.0,12.0,5.0,224.0,2017-08-12,Chennai
48.10443677020105,102.44073071279195,17.426344209636504,26.033150932513763,38.6,8.45,0.0,10.84505693444487,3.68,112.27721077627757,2018.0,6.0,6.0,2.0,157.0,2018-06-06,Kolkata
47.05,109.8,7.4,18.44,17.41,44.19,2.55,7.84,3.7267258583718785,117.0,2019.0,5.0,28.0,1.0,148.0,2019-05-28,Brajrajnagar
46.17,103.29,41.43,14.76,41.23,50.62,1.47,29.545,0.0,124.0,2018.0,5.0,11.0,4.0,131.0,2018-05-11,Talcher
78.3,171.16707931777842,19.72,76.42499999999998,41.85,27.59395359886844,1.15,29.545,16.27,174.0,2019.0,3.0,18.0,0.0,77.0,2019-03-18,Patna
28.1,43.78,6.44,8.77,15.08,40.54,0.8,13.16,0.0,61.0,2020.0,2.0,9.0,6.0,40.0,2020-02-09,Chennai
56.58,129.32,17.49,36.19,51.98,18.16,0.93,8.38,6.795377988435575,134.0,2020.0,2.0,10.0,0.0,41.0,2020-02-10,Mumbai
